"dtm","co2, ppm","pm1, μg/m³","pm4, μg/m³","pm10, μg/m³","pm25, μg/m³","voc, ppm","ch2o, ppm","noise, db","light, lux","temperature, °C","humidity, %","abs_humidity, g/m³","pressure, mbar","vocindex","noxindex","avti","eiaqi","tci","iaqi"
31-Oct-2024 12:01:00-04:00,1546,1.8,2.0,2.0,2.0,1.43,0.08,54,83,23.86,68.88,14,993.75,489,1,1,31,53,31
31-Oct-2024 12:02:00-04:00,1541,1.7,1.8,1.8,1.8,1.43,0.08,53,86,23.87,68.86,14,993.75,489,1,1,31,53,31
31-Oct-2024 12:03:00-04:00,1530,1.6,1.7,1.7,1.7,1.45,0.08,53,87,23.88,68.72,14,993.74,490,1,1,30,53,30
31-Oct-2024 12:04:00-04:00,1527,1.9,2.0,2.0,2.0,1.47,0.08,52,88,23.87,68.61,14,993.74,490,1,1,30,53,30
31-Oct-2024 12:05:00-04:00,1524,1.9,2.0,2.0,2.0,1.47,0.08,52,88,23.86,68.62,14,993.72,490,1,1,30,53,30
31-Oct-2024 12:06:00-04:00,1521,1.6,1.7,1.7,1.7,1.47,0.08,51,87,23.85,68.63,14,993.69,490,1,1,30,53,30
31-Oct-2024 12:07:00-04:00,1525,2.0,2.1,2.1,2.1,1.47,0.08,52,86,23.84,68.58,14,993.68,490,1,1,30,53,30
31-Oct-2024 12:08:00-04:00,1526,1.8,1.9,1.9,1.9,1.47,0.08,51,85,23.82,68.63,14,993.65,490,1,1,30,53,30
31-Oct-2024 12:09:00-04:00,1526,1.7,1.8,1.8,1.8,1.47,0.08,52,79,23.79,68.67,14,993.63,490,1,1,30,53,30
31-Oct-2024 12:10:00-04:00,1530,1.7,1.8,1.8,1.8,1.47,0.08,52,81,23.78,68.69,14,993.62,490,1,1,30,53,30
31-Oct-2024 12:11:00-04:00,1530,1.7,1.8,1.8,1.8,1.47,0.08,51,81,23.77,68.75,14,993.59,490,1,1,30,53,30
31-Oct-2024 12:12:00-04:00,1534,1.8,1.9,1.9,1.9,1.47,0.09,51,80,23.75,68.79,14,993.57,490,1,1,30,53,30
31-Oct-2024 12:13:00-04:00,1540,2.0,2.1,2.1,2.1,1.5,0.09,50,81,23.73,68.92,14,993.58,491,1,1,30,53,30
31-Oct-2024 12:14:00-04:00,1541,1.7,1.8,1.8,1.8,1.5,0.09,51,82,23.7,68.99,14,993.58,491,1,1,30,53,30
31-Oct-2024 12:15:00-04:00,1543,2.0,2.1,2.1,2.1,1.5,0.09,51,81,23.68,69.07,14,993.56,491,1,1,30,53,30
31-Oct-2024 12:16:00-04:00,1543,1.9,2.1,2.1,2.0,1.5,0.09,50,81,23.65,69.17,14,993.53,491,1,1,30,52,30
31-Oct-2024 12:17:00-04:00,1538,2.1,2.3,2.4,2.3,1.5,0.09,51,82,23.65,69.12,14,993.52,491,1,1,30,52,30
31-Oct-2024 12:18:00-04:00,1524,1.9,2.3,2.4,2.2,1.5,0.09,51,81,23.65,69.14,14,993.5,491,1,1,30,52,30
31-Oct-2024 12:19:00-04:00,1517,1.6,1.7,1.7,1.7,1.5,0.09,51,82,23.65,69.07,14,993.46,491,1,1,30,53,30
31-Oct-2024 12:20:00-04:00,1514,1.6,1.7,1.7,1.7,1.5,0.09,51,81,23.65,69.04,14,993.44,491,1,1,30,53,30
31-Oct-2024 12:21:00-04:00,1515,1.5,1.6,1.6,1.6,1.5,0.09,52,80,23.64,69.03,14,993.42,491,1,1,30,53,30
31-Oct-2024 12:22:00-04:00,1517,1.8,1.9,1.9,1.9,1.5,0.09,50,81,23.61,69.06,14,993.42,491,1,1,30,53,30
31-Oct-2024 12:23:00-04:00,1526,1.5,1.6,1.6,1.6,1.5,0.09,51,82,23.59,69.2,14,993.43,491,1,1,30,52,30
31-Oct-2024 12:24:00-04:00,1528,1.6,1.7,1.7,1.7,1.5,0.09,51,82,23.56,69.23,14,993.43,491,1,1,30,52,30
31-Oct-2024 12:25:00-04:00,1528,1.6,1.7,1.7,1.7,1.5,0.09,52,82,23.54,69.26,14,993.43,491,1,1,30,52,30
31-Oct-2024 12:26:00-04:00,1528,2.0,2.2,2.2,2.2,1.54,0.09,51,81,23.52,69.18,14,993.41,492,1,1,29,52,29
31-Oct-2024 12:27:00-04:00,1527,1.7,1.9,2.0,1.9,1.54,0.09,51,81,23.5,69.36,14,993.39,492,1,1,29,52,29
31-Oct-2024 12:28:00-04:00,1529,1.8,1.9,1.9,1.9,1.54,0.09,51,80,23.48,69.48,14,993.41,492,1,1,29,52,29
31-Oct-2024 12:29:00-04:00,1529,1.7,1.9,1.9,1.8,1.54,0.09,53,81,23.47,69.41,14,993.42,492,1,1,29,52,29
31-Oct-2024 12:30:00-04:00,1532,1.5,1.7,1.7,1.6,1.54,0.09,52,78,23.47,69.44,14,993.42,492,1,1,29,52,29
31-Oct-2024 12:31:00-04:00,1531,1.7,1.8,1.8,1.8,1.54,0.09,52,80,23.45,69.5,14,993.42,492,1,1,29,52,29
31-Oct-2024 12:32:00-04:00,1530,1.6,1.7,1.7,1.7,1.54,0.09,52,86,23.44,69.59,14,993.4,492,1,1,29,52,29
31-Oct-2024 12:33:00-04:00,1531,1.7,1.9,1.9,1.9,1.54,0.09,56,86,23.43,69.65,14,993.4,492,1,1,29,51,29
31-Oct-2024 12:34:00-04:00,1529,1.5,1.5,1.6,1.5,1.54,0.09,55,84,23.42,69.62,14,993.39,492,1,1,29,51,29
31-Oct-2024 12:35:00-04:00,1528,1.8,1.9,1.9,1.9,1.54,0.09,56,83,23.41,69.65,14,993.37,492,1,1,29,51,29
31-Oct-2024 12:36:00-04:00,1528,1.6,1.7,1.7,1.7,1.54,0.09,57,83,23.4,69.63,14,993.38,492,1,1,29,51,29
31-Oct-2024 12:37:00-04:00,1528,1.8,2.0,2.0,2.0,1.58,0.09,55,83,23.4,69.63,14,993.37,493,1,1,29,51,29
31-Oct-2024 12:38:00-04:00,1527,1.7,1.8,1.8,1.8,1.59,0.09,55,84,23.39,69.64,14,993.35,493,1,1,29,51,29
31-Oct-2024 12:39:00-04:00,1527,1.6,1.7,1.7,1.7,1.59,0.09,54,86,23.39,69.65,14,993.35,493,1,1,29,51,29
31-Oct-2024 12:40:00-04:00,1526,1.4,1.5,1.5,1.5,1.59,0.09,54,86,23.39,69.61,14,993.34,493,1,1,29,51,29
31-Oct-2024 12:41:00-04:00,1525,1.5,1.6,1.6,1.6,1.59,0.09,54,86,23.39,69.6,14,993.31,493,1,1,29,51,29
31-Oct-2024 12:42:00-04:00,1526,1.5,1.6,1.6,1.6,1.59,0.09,55,87,23.38,69.59,14,993.28,493,1,1,29,52,29
31-Oct-2024 12:43:00-04:00,1526,1.6,1.7,1.7,1.7,1.59,0.09,55,87,23.38,69.58,14,993.26,493,1,1,29,52,29
31-Oct-2024 12:44:00-04:00,1524,1.6,1.7,1.7,1.7,1.59,0.09,53,87,23.38,69.56,14,993.24,493,1,1,29,52,29
31-Oct-2024 12:45:00-04:00,1525,1.7,1.8,1.8,1.8,1.59,0.09,54,86,23.38,69.55,14,993.23,493,1,1,29,52,29
31-Oct-2024 12:46:00-04:00,1524,1.8,1.9,1.9,1.9,1.59,0.09,53,86,23.38,69.53,14,993.24,493,1,1,29,52,29
31-Oct-2024 12:47:00-04:00,1525,1.5,1.6,1.6,1.6,1.59,0.09,53,86,23.38,69.56,14,993.24,493,1,1,29,52,29
31-Oct-2024 12:48:00-04:00,1525,1.8,1.9,1.9,1.9,1.64,0.09,58,86,23.39,69.52,14,993.22,494,1,1,28,52,28
31-Oct-2024 12:49:00-04:00,1529,1.4,1.5,1.5,1.5,1.64,0.09,53,85,23.39,69.5,14,993.22,494,1,1,28,52,28
31-Oct-2024 12:50:00-04:00,1529,1.7,1.8,1.8,1.8,1.64,0.09,53,83,23.39,69.5,14,993.21,494,1,1,28,52,28
31-Oct-2024 12:51:00-04:00,1529,1.7,1.8,1.8,1.8,1.64,0.09,55,85,23.39,69.52,14,993.18,494,1,1,28,52,28
31-Oct-2024 12:52:00-04:00,1530,2.0,2.2,2.2,2.2,1.64,0.09,53,86,23.38,69.54,14,993.18,494,1,1,28,52,28
31-Oct-2024 12:53:00-04:00,1532,1.5,1.6,1.6,1.6,1.64,0.09,53,86,23.38,69.51,14,993.14,494,1,1,28,52,28
31-Oct-2024 12:54:00-04:00,1533,1.7,1.8,1.8,1.8,1.64,0.09,54,86,23.39,69.44,14,993.1,494,1,1,28,52,28
31-Oct-2024 12:55:00-04:00,1533,1.6,1.7,1.7,1.7,1.64,0.09,53,86,23.39,69.5,14,993.06,494,1,1,28,52,28
31-Oct-2024 12:56:00-04:00,1535,2.0,2.1,2.2,2.1,1.64,0.1,56,86,23.4,69.49,14,993.03,494,1,1,28,52,28
31-Oct-2024 12:57:00-04:00,1537,1.4,1.6,1.6,1.6,1.64,0.09,54,85,23.41,69.37,14,993.02,494,1,1,28,52,28
31-Oct-2024 12:58:00-04:00,1538,1.5,1.8,1.8,1.7,1.64,0.1,54,84,23.41,69.35,14,992.98,494,1,1,28,52,28
31-Oct-2024 12:59:00-04:00,1538,1.6,1.8,1.8,1.7,1.64,0.1,53,84,23.41,69.3,14,992.95,494,1,1,28,52,28
31-Oct-2024 13:00:00-04:00,1539,1.8,2.0,2.0,1.9,1.64,0.1,52,83,23.42,69.28,14,992.92,494,1,1,28,52,28
31-Oct-2024 13:01:00-04:00,1541,1.6,1.8,1.8,1.7,1.64,0.1,52,83,23.42,69.25,14,992.91,494,1,1,28,52,28
31-Oct-2024 13:02:00-04:00,1542,1.6,1.7,1.7,1.7,1.64,0.1,54,85,23.42,69.24,14,992.88,494,1,1,28,52,28
31-Oct-2024 13:03:00-04:00,1541,1.8,1.9,1.9,1.9,1.64,0.1,53,86,23.42,69.2,14,992.85,494,1,1,28,52,28
31-Oct-2024 13:04:00-04:00,1542,1.4,1.5,1.5,1.5,1.67,0.1,53,86,23.43,69.16,14,992.81,495,1,1,28,52,28
31-Oct-2024 13:05:00-04:00,1544,1.5,1.5,1.5,1.5,1.7,0.1,55,86,23.44,69.09,14,992.82,495,1,1,27,53,27
31-Oct-2024 13:06:00-04:00,1544,1.6,1.7,1.7,1.7,1.7,0.1,53,83,23.44,69.12,14,992.83,495,1,1,27,52,27
31-Oct-2024 13:07:00-04:00,1542,1.7,1.8,1.8,1.8,1.7,0.1,53,83,23.45,69.15,14,992.8,495,1,1,27,52,27
31-Oct-2024 13:08:00-04:00,1542,1.7,1.9,1.9,1.9,1.7,0.1,51,85,23.45,69.13,14,992.78,495,1,1,27,52,27
31-Oct-2024 13:09:00-04:00,1540,1.8,1.9,1.9,1.9,1.7,0.1,54,86,23.45,69.14,14,992.75,495,1,1,27,52,27
31-Oct-2024 13:10:00-04:00,1543,1.6,1.7,1.7,1.7,1.7,0.1,55,87,23.46,69.09,14,992.73,495,1,1,27,53,27
31-Oct-2024 13:11:00-04:00,1546,1.6,1.7,1.7,1.7,1.7,0.1,55,86,23.47,69.01,14,992.74,495,1,1,27,53,27
31-Oct-2024 13:12:00-04:00,1550,1.6,1.6,1.6,1.6,1.7,0.1,53,87,23.48,68.94,14,992.73,495,1,1,27,53,27
31-Oct-2024 13:13:00-04:00,1554,1.5,1.6,1.6,1.6,1.7,0.1,54,86,23.48,68.88,14,992.72,495,1,1,27,53,27
31-Oct-2024 13:14:00-04:00,1556,1.6,1.7,1.7,1.7,1.7,0.1,51,85,23.48,68.89,14,992.72,495,1,1,27,53,27
31-Oct-2024 13:15:00-04:00,1554,1.4,1.5,1.5,1.5,1.7,0.1,50,86,23.48,68.87,14,992.68,495,1,1,27,53,27
31-Oct-2024 13:16:00-04:00,1556,1.5,1.6,1.6,1.6,1.7,0.1,52,87,23.49,68.9,14,992.66,495,1,1,27,53,27
31-Oct-2024 13:17:00-04:00,1560,1.6,1.7,1.7,1.7,1.7,0.1,50,87,23.5,68.95,14,992.64,495,1,1,27,53,27
31-Oct-2024 13:18:00-04:00,1563,1.4,1.5,1.5,1.5,1.7,0.1,51,87,23.51,68.89,14,992.64,495,1,1,27,53,27
31-Oct-2024 13:19:00-04:00,1566,1.7,1.9,1.9,1.9,1.7,0.1,50,86,23.52,68.86,14,992.63,495,1,1,27,53,27
31-Oct-2024 13:20:00-04:00,1567,1.5,1.6,1.6,1.6,1.7,0.1,52,86,23.53,68.8,14,992.62,495,1,1,27,53,27
31-Oct-2024 13:21:00-04:00,1568,1.4,1.5,1.5,1.5,1.7,0.1,52,86,23.53,68.83,14,992.6,495,1,1,27,53,27
31-Oct-2024 13:22:00-04:00,1570,1.4,1.5,1.5,1.5,1.7,0.1,53,86,23.53,68.77,14,992.58,495,1,1,27,53,27
31-Oct-2024 13:23:00-04:00,1575,1.4,1.5,1.5,1.5,1.73,0.1,52,86,23.54,68.73,14,992.57,496,1,1,27,53,27
31-Oct-2024 13:24:00-04:00,1576,1.6,1.7,1.7,1.7,1.77,0.1,52,86,23.54,68.68,14,992.55,496,1,1,26,53,26
31-Oct-2024 13:25:00-04:00,1579,1.6,1.7,1.7,1.7,1.77,0.1,53,87,23.53,68.72,14,992.54,496,1,1,26,53,26
31-Oct-2024 13:26:00-04:00,1578,1.7,1.8,1.8,1.8,1.77,0.1,52,86,23.53,68.68,14,992.53,496,1,1,26,53,26
31-Oct-2024 13:27:00-04:00,1577,1.5,1.6,1.6,1.6,1.77,0.1,51,87,23.53,68.7,14,992.52,496,1,1,26,53,26
31-Oct-2024 13:28:00-04:00,1577,1.5,1.6,1.6,1.6,1.77,0.1,50,88,23.53,68.68,14,992.51,496,1,1,26,53,26
31-Oct-2024 13:29:00-04:00,1579,1.6,1.7,1.7,1.7,1.77,0.1,51,87,23.53,68.66,14,992.5,496,1,1,26,53,26
31-Oct-2024 13:30:00-04:00,1581,1.7,1.8,1.8,1.8,1.77,0.11,50,86,23.53,68.7,14,992.49,496,1,1,26,53,26
31-Oct-2024 13:31:00-04:00,1582,1.9,2.0,2.0,2.0,1.77,0.11,51,88,23.53,68.63,14,992.5,496,1,1,26,53,26
31-Oct-2024 13:32:00-04:00,1583,1.5,1.6,1.6,1.6,1.77,0.11,50,88,23.54,68.67,14,992.51,496,1,1,26,53,26
31-Oct-2024 13:33:00-04:00,1584,1.4,1.5,1.5,1.5,1.77,0.11,49,87,23.55,68.7,14,992.5,496,1,1,26,53,26
31-Oct-2024 13:34:00-04:00,1586,1.7,1.8,1.8,1.8,1.77,0.11,46,87,23.56,68.62,14,992.49,496,1,1,26,53,26
31-Oct-2024 13:35:00-04:00,1586,1.5,1.5,1.5,1.5,1.77,0.11,49,87,23.57,68.57,14,992.44,496,1,1,26,53,26
31-Oct-2024 13:36:00-04:00,1584,1.5,1.6,1.6,1.6,1.77,0.1,49,88,23.58,68.52,14,992.4,496,1,1,26,53,26
31-Oct-2024 13:37:00-04:00,1586,1.4,1.5,1.5,1.5,1.77,0.1,54,87,23.59,68.56,14,992.38,496,1,1,26,53,26
31-Oct-2024 13:38:00-04:00,1585,1.6,1.7,1.7,1.7,1.77,0.11,52,87,23.59,68.53,14,992.33,496,1,1,26,53,26
31-Oct-2024 13:39:00-04:00,1585,1.4,1.5,1.5,1.5,1.77,0.1,50,87,23.6,68.45,14,992.29,496,1,1,26,54,26
31-Oct-2024 13:40:00-04:00,1586,1.7,1.8,1.8,1.8,1.77,0.11,48,87,23.61,68.38,14,992.27,496,1,1,26,54,26
31-Oct-2024 13:41:00-04:00,1587,1.3,1.4,1.5,1.4,1.77,0.11,48,87,23.6,68.35,14,992.23,496,1,1,26,54,26
31-Oct-2024 13:42:00-04:00,1587,1.4,1.5,1.5,1.5,1.77,0.11,47,87,23.6,68.37,14,992.21,496,1,1,26,54,26
31-Oct-2024 13:43:00-04:00,1590,1.7,1.8,1.8,1.8,1.77,0.11,48,87,23.6,68.33,14,992.17,496,1,1,26,54,26
31-Oct-2024 13:44:00-04:00,1589,1.9,2.1,2.1,2.1,1.77,0.11,51,87,23.61,68.34,14,992.15,496,1,1,26,54,26
31-Oct-2024 13:45:00-04:00,1589,1.5,1.6,1.6,1.6,1.77,0.11,50,87,23.61,68.35,14,992.13,496,1,1,26,54,26
31-Oct-2024 13:46:00-04:00,1590,1.4,1.5,1.5,1.5,1.77,0.11,50,87,23.6,68.39,14,992.1,496,1,1,26,54,26
31-Oct-2024 13:47:00-04:00,1590,1.4,1.5,1.5,1.5,1.77,0.11,53,86,23.6,68.41,14,992.03,496,1,1,26,54,26
31-Oct-2024 13:48:00-04:00,1595,1.5,1.6,1.6,1.6,1.77,0.11,53,82,23.59,68.32,14,992.01,496,1,1,26,54,26
31-Oct-2024 13:49:00-04:00,1595,1.6,1.7,1.7,1.7,1.71,0.11,52,81,23.58,68.24,14,992.03,496,1,1,27,54,27
31-Oct-2024 13:50:00-04:00,1587,1.5,1.5,1.5,1.5,1.7,0.1,52,82,23.58,68.15,14,992.01,495,1,1,27,54,27
31-Oct-2024 13:51:00-04:00,1578,1.5,1.6,1.6,1.6,1.65,0.1,55,81,23.58,68.23,14,992.0,495,1,1,28,54,28
31-Oct-2024 13:52:00-04:00,1577,1.7,1.8,1.8,1.8,1.64,0.11,53,80,23.59,68.26,14,991.94,494,1,1,28,54,28
31-Oct-2024 13:53:00-04:00,1580,1.4,1.5,1.5,1.5,1.59,0.11,53,81,23.58,68.23,14,991.89,493,1,1,29,54,29
31-Oct-2024 13:54:00-04:00,1584,1.6,1.7,1.7,1.7,1.57,0.11,51,80,23.57,68.31,14,991.86,493,1,1,29,54,29
31-Oct-2024 13:55:00-04:00,1590,1.7,1.8,1.8,1.8,1.54,0.11,52,80,23.56,68.45,14,991.84,492,1,1,29,54,29
31-Oct-2024 13:56:00-04:00,1598,1.4,1.5,1.5,1.5,1.51,0.11,53,78,23.56,68.44,14,991.83,492,1,1,30,54,30
31-Oct-2024 13:57:00-04:00,1604,1.7,1.8,1.8,1.8,1.49,0.11,52,79,23.57,68.41,14,991.85,491,1,1,30,54,30
31-Oct-2024 13:58:00-04:00,1605,1.5,1.6,1.6,1.6,1.46,0.11,51,80,23.58,68.21,14,991.86,490,1,1,30,54,30
31-Oct-2024 13:59:00-04:00,1605,2.0,2.2,2.2,2.2,1.43,0.11,53,82,23.58,68.27,14,991.87,489,1,1,31,54,31
31-Oct-2024 14:00:00-04:00,1606,1.5,1.6,1.6,1.6,1.4,0.11,53,83,23.6,68.28,14,991.87,488,1,1,31,54,31
31-Oct-2024 14:01:00-04:00,1607,1.5,1.5,1.5,1.5,1.38,0.11,52,84,23.62,68.01,14,991.88,488,1,1,31,54,31
31-Oct-2024 14:02:00-04:00,1599,1.7,1.8,1.8,1.8,1.35,0.1,52,83,23.62,67.95,14,991.87,487,1,1,31,55,31
31-Oct-2024 14:03:00-04:00,1594,1.6,1.7,1.7,1.7,1.33,0.1,53,83,23.63,68.01,14,991.86,486,1,1,32,54,32
31-Oct-2024 14:04:00-04:00,1588,1.5,1.7,1.7,1.6,1.31,0.1,53,84,23.64,67.96,14,991.84,485,1,1,32,55,32
31-Oct-2024 14:05:00-04:00,1588,1.6,1.8,1.8,1.7,1.29,0.11,51,84,23.66,67.91,14,991.79,484,1,1,32,55,32
31-Oct-2024 14:06:00-04:00,1587,1.8,2.0,2.1,2.0,1.27,0.11,53,84,23.67,67.82,14,991.75,483,1,1,32,55,32
31-Oct-2024 14:07:00-04:00,1587,1.8,1.9,1.9,1.9,1.25,0.11,50,85,23.69,67.78,14,991.71,482,1,1,33,55,33
31-Oct-2024 14:08:00-04:00,1588,1.9,2.1,2.1,2.0,1.23,0.1,49,85,23.73,67.53,14,991.68,481,1,1,33,55,33
31-Oct-2024 14:09:00-04:00,1587,1.7,1.9,1.9,1.9,1.21,0.1,48,85,23.75,67.44,14,991.68,480,1,1,33,56,33
31-Oct-2024 14:10:00-04:00,1594,1.6,1.9,1.9,1.8,1.2,0.1,49,85,23.76,67.41,14,991.63,479,1,1,33,56,33
31-Oct-2024 14:11:00-04:00,1600,1.7,2.0,2.0,1.9,1.18,0.11,49,85,23.78,67.44,14,991.62,478,1,1,34,56,34
31-Oct-2024 14:12:00-04:00,1613,1.5,1.6,1.6,1.6,1.17,0.11,47,85,23.78,67.45,14,991.62,478,1,1,34,56,34
31-Oct-2024 14:13:00-04:00,1624,1.7,1.9,1.9,1.8,1.16,0.11,49,84,23.8,67.45,14,991.64,477,1,1,34,56,34
31-Oct-2024 14:14:00-04:00,1630,1.5,1.7,1.7,1.6,1.15,0.11,51,84,23.83,67.43,14,991.65,476,1,1,34,56,34
31-Oct-2024 14:15:00-04:00,1631,1.6,1.7,1.7,1.7,1.14,0.11,50,85,23.85,67.42,14,991.68,476,1,1,34,56,34
31-Oct-2024 14:16:00-04:00,1636,1.4,1.5,1.5,1.5,1.13,0.11,50,85,23.87,67.41,14,991.67,475,1,1,34,56,34
31-Oct-2024 14:17:00-04:00,1642,1.5,1.6,1.6,1.6,1.12,0.11,47,85,23.89,67.37,14,991.67,474,1,1,34,56,34
31-Oct-2024 14:18:00-04:00,1648,1.5,1.6,1.6,1.6,1.11,0.11,49,85,23.9,67.36,14,991.64,473,1,1,34,56,34
31-Oct-2024 14:19:00-04:00,1656,1.4,1.7,1.7,1.6,1.1,0.11,48,85,23.91,67.36,14,991.61,473,1,1,35,56,35
31-Oct-2024 14:20:00-04:00,1657,1.3,1.6,1.6,1.5,1.09,0.11,48,85,23.92,67.33,14,991.61,472,1,1,35,56,35
31-Oct-2024 14:21:00-04:00,1663,1.6,1.7,1.7,1.7,1.08,0.11,48,85,23.93,67.36,14,991.6,471,1,1,35,56,35
31-Oct-2024 14:22:00-04:00,1673,1.9,2.0,2.0,2.0,1.07,0.11,49,85,23.95,67.37,14,991.64,471,1,1,35,56,35
31-Oct-2024 14:23:00-04:00,1688,1.5,1.6,1.6,1.6,1.07,0.11,48,85,23.96,67.32,14,991.63,470,1,1,35,56,35
31-Oct-2024 14:24:00-04:00,1694,1.6,1.7,1.7,1.7,1.06,0.11,49,86,23.97,67.3,14,991.62,469,1,1,35,56,35
31-Oct-2024 14:25:00-04:00,1699,1.6,1.8,1.8,1.8,1.05,0.11,49,86,23.99,67.25,14,991.6,469,1,1,35,56,35
31-Oct-2024 14:26:00-04:00,1703,1.3,1.4,1.4,1.4,1.04,0.11,50,85,24.0,67.23,14,991.6,468,1,1,35,56,35
31-Oct-2024 14:27:00-04:00,1706,1.5,1.6,1.6,1.6,1.04,0.11,48,84,24.02,67.19,14,991.58,467,1,1,35,56,35
31-Oct-2024 14:28:00-04:00,1707,1.3,1.5,1.5,1.4,1.03,0.11,48,84,24.02,67.21,14,991.55,467,1,1,35,56,35
31-Oct-2024 14:29:00-04:00,1712,1.7,1.8,1.8,1.8,1.02,0.11,47,83,24.03,67.18,14,991.54,466,1,1,36,56,36
31-Oct-2024 14:30:00-04:00,1717,1.4,1.5,1.5,1.5,1.01,0.11,49,82,24.04,67.18,14,991.48,465,1,1,36,56,36
31-Oct-2024 14:31:00-04:00,1721,1.5,1.6,1.6,1.6,1.0,0.11,52,83,24.06,67.18,14,991.47,464,1,1,36,56,36
31-Oct-2024 14:32:00-04:00,1726,1.8,1.9,1.9,1.9,1.0,0.11,50,85,24.07,67.14,14,991.43,464,1,1,36,56,36
31-Oct-2024 14:33:00-04:00,1730,1.5,1.6,1.6,1.6,0.99,0.11,50,85,24.08,67.11,14,991.4,463,1,1,36,56,36
31-Oct-2024 14:34:00-04:00,1735,1.5,1.6,1.6,1.6,0.98,0.11,48,85,24.09,67.05,14,991.35,462,1,1,36,56,36
31-Oct-2024 14:35:00-04:00,1738,1.5,1.6,1.7,1.6,0.97,0.11,48,84,24.09,67.05,14,991.34,461,1,1,35,56,35
31-Oct-2024 14:36:00-04:00,1743,1.4,1.6,1.7,1.6,0.97,0.11,50,83,24.08,67.07,14,991.29,461,1,1,35,56,35
31-Oct-2024 14:37:00-04:00,1748,1.6,1.8,1.9,1.8,0.96,0.11,48,84,24.04,67.19,14,991.24,460,1,1,35,56,35
31-Oct-2024 14:38:00-04:00,1754,1.4,1.7,1.7,1.6,0.95,0.11,48,85,24.01,67.41,14,991.21,460,1,1,35,56,35
31-Oct-2024 14:39:00-04:00,1763,1.4,1.7,1.7,1.6,0.95,0.11,49,84,23.99,67.47,14,991.2,459,1,1,35,56,35
31-Oct-2024 14:40:00-04:00,1772,1.9,2.3,2.3,2.2,0.94,0.11,54,85,23.87,67.58,14,991.18,458,1,1,35,55,35
31-Oct-2024 14:41:00-04:00,1749,1.8,2.2,2.2,2.0,0.92,0.1,54,85,23.69,67.94,14,991.17,457,1,1,35,55,35
31-Oct-2024 14:42:00-04:00,1737,2.1,2.4,2.4,2.3,0.9,0.1,54,85,23.48,69.37,14,991.14,454,1,1,35,52,35
31-Oct-2024 14:43:00-04:00,1753,1.4,1.6,1.7,1.6,0.88,0.1,54,85,23.29,69.42,14,991.15,452,1,1,35,52,35
31-Oct-2024 14:44:00-04:00,1767,1.7,2.0,2.1,1.9,0.87,0.1,54,85,23.13,69.69,14,991.11,449,1,1,35,51,35
31-Oct-2024 14:45:00-04:00,1778,1.9,2.3,2.4,2.2,0.85,0.09,54,83,22.96,69.72,14,991.12,447,1,1,35,51,35
31-Oct-2024 14:46:00-04:00,1783,1.7,2.1,2.2,2.0,0.83,0.08,54,83,22.75,69.73,14,991.11,445,1,1,35,51,35
31-Oct-2024 14:47:00-04:00,1788,1.4,1.7,1.8,1.6,0.82,0.07,54,83,22.58,69.91,13,991.11,442,1,1,35,51,35
31-Oct-2024 14:48:00-04:00,1795,1.4,1.6,1.7,1.6,0.8,0.06,54,83,22.5,69.76,13,991.08,439,1,1,34,51,34
31-Oct-2024 14:49:00-04:00,1801,1.6,1.9,1.9,1.8,0.79,0.06,55,82,22.43,69.59,13,991.06,437,1,1,34,52,34
31-Oct-2024 14:50:00-04:00,1805,1.6,1.9,1.9,1.8,0.78,0.06,55,83,22.33,69.47,13,991.05,436,1,1,34,52,34
31-Oct-2024 14:51:00-04:00,1811,1.5,1.7,1.8,1.7,0.77,0.06,55,83,22.22,69.32,13,991.04,434,1,1,34,52,34
31-Oct-2024 14:52:00-04:00,1815,1.8,1.9,1.9,1.9,0.76,0.06,55,83,22.12,69.39,13,991.03,432,1,1,34,52,34
31-Oct-2024 14:53:00-04:00,1825,1.8,1.9,1.9,1.9,0.75,0.05,55,82,22.07,69.18,13,990.98,430,1,1,34,52,34
31-Oct-2024 14:54:00-04:00,1826,1.5,1.6,1.6,1.6,0.74,0.05,55,82,21.95,69.08,13,990.96,428,1,1,34,53,34
31-Oct-2024 14:55:00-04:00,1829,2.1,2.3,2.3,2.3,0.73,0.05,55,83,21.83,68.91,13,990.98,427,1,1,34,53,34
31-Oct-2024 14:56:00-04:00,1832,1.7,1.8,1.8,1.8,0.72,0.05,55,83,21.73,68.71,13,990.94,425,1,1,34,53,34
31-Oct-2024 14:57:00-04:00,1837,1.5,1.5,1.5,1.5,0.71,0.05,55,82,21.63,68.52,12,990.98,422,1,1,34,53,34
31-Oct-2024 14:58:00-04:00,1845,1.4,1.5,1.5,1.5,0.7,0.05,55,83,21.54,68.53,12,990.97,420,1,1,33,53,33
31-Oct-2024 14:59:00-04:00,1847,1.5,1.6,1.6,1.6,0.69,0.05,55,84,21.48,67.99,12,991.0,419,1,1,33,55,33
31-Oct-2024 15:00:00-04:00,1850,1.4,1.5,1.5,1.5,0.69,0.05,55,84,21.42,67.92,12,990.99,417,1,1,33,55,33
31-Oct-2024 15:01:00-04:00,1854,1.6,1.7,1.7,1.7,0.68,0.04,55,84,21.37,67.63,12,990.96,415,1,1,33,55,33
31-Oct-2024 15:02:00-04:00,1853,1.3,1.4,1.4,1.4,0.68,0.04,55,84,21.32,67.41,12,990.94,414,1,1,33,56,33
